deal_id,rep_id,customer,product,deal_value,stage,close_date,month,sales_cycle_days
699,3,Client_070,Enterprise Suite,3391.649902,Won,4/12/2024,4/1/2024,22
700,3,Client_005,Starter Pack,21597.85938,Won,4/3/2024,4/1/2024,74
701,3,Client_099,Pro License,3744.320068,Won,4/14/2024,4/1/2024,37
702,3,Client_048,Consulting Package,2199.800049,Won,4/25/2024,4/1/2024,67
703,3,Client_049,Enterprise Suite,5537.830078,Won,4/15/2024,4/1/2024,62
704,3,Client_018,Starter Pack,1515.560059,Won,4/22/2024,4/1/2024,83
705,3,Client_069,Consulting Package,435.3900146,Won,4/4/2024,4/1/2024,36
706,3,Client_094,Pro License,761.4299927,Won,4/17/2024,4/1/2024,30
707,3,Client_097,Enterprise Suite,756.1500244,Won,4/27/2024,4/1/2024,14
708,3,Client_087,Support Contract,909.2399902,Won,4/10/2024,4/1/2024,73
709,3,Client_049,Pro License,824.8099976,Won,4/14/2024,4/1/2024,82
710,3,Client_045,Pro License,5651.5,Won,4/8/2024,4/1/2024,72
711,3,Client_093,Enterprise Suite,1107.839966,Won,4/9/2024,4/1/2024,38
712,3,Client_079,Enterprise Suite,2340.649902,Won,4/2/2024,4/1/2024,67
713,3,Client_009,Enterprise Suite,12532.58008,Won,4/8/2024,4/1/2024,40
714,3,Client_058,Support Contract,3545.040039,Won,4/20/2024,4/1/2024,18
715,3,Client_032,Enterprise Suite,6077.569824,Won,4/22/2024,4/1/2024,20
716,3,Client_030,Support Contract,1043.719971,Won,4/13/2024,4/1/2024,70
717,3,Client_018,Support Contract,1178.5,Won,4/7/2024,4/1/2024,21
718,3,Client_094,Support Contract,230.2799988,Won,4/10/2024,4/1/2024,43
719,3,Client_077,Starter Pack,1021.200012,Won,4/11/2024,4/1/2024,87
720,3,Client_019,Support Contract,1802.089966,Won,4/8/2024,4/1/2024,52
721,3,Client_039,Starter Pack,1075.089966,Won,4/8/2024,4/1/2024,66
722,3,Client_072,Support Contract,0,Lost,4/2/2024,4/1/2024,25
723,3,Client_087,Consulting Package,0,Lost,4/21/2024,4/1/2024,49
724,3,Client_007,Starter Pack,0,Lost,4/16/2024,4/1/2024,55
725,3,Client_049,Support Contract,0,Lost,4/22/2024,4/1/2024,34
726,3,Client_054,Consulting Package,0,Lost,4/23/2024,4/1/2024,23
727,3,Client_049,Pro License,0,Lost,4/10/2024,4/1/2024,48
728,3,Client_031,Pro License,0,Lost,4/16/2024,4/1/2024,33
729,3,Client_091,Pro License,0,Lost,4/28/2024,4/1/2024,43
730,3,Client_072,Consulting Package,0,Lost,4/2/2024,4/1/2024,40
731,3,Client_068,Pro License,0,Lost,4/18/2024,4/1/2024,38
732,3,Client_033,Pro License,0,Lost,4/8/2024,4/1/2024,35
733,3,Client_011,Consulting Package,0,Lost,4/21/2024,4/1/2024,37
734,3,Client_069,Pro License,0,Lost,4/3/2024,4/1/2024,17
735,3,Client_049,Support Contract,0,Lost,4/9/2024,4/1/2024,52
736,3,Client_025,Support Contract,1501.650024,Won,5/2/2024,5/1/2024,23
737,3,Client_028,Consulting Package,2943.5,Won,5/24/2024,5/1/2024,85
738,3,Client_039,Enterprise Suite,4548.669922,Won,5/7/2024,5/1/2024,56
739,3,Client_095,Enterprise Suite,7618.689941,Won,5/7/2024,5/1/2024,38
740,3,Client_032,Support Contract,260.6099854,Won,5/24/2024,5/1/2024,75
741,3,Client_051,Pro License,10439.08984,Won,5/23/2024,5/1/2024,40
742,3,Client_100,Starter Pack,6423.939941,Won,5/18/2024,5/1/2024,55
743,3,Client_069,Starter Pack,554.25,Won,5/13/2024,5/1/2024,73
744,3,Client_047,Support Contract,13438.84961,Won,5/10/2024,5/1/2024,47
745,3,Client_013,Consulting Package,16483.58008,Won,5/16/2024,5/1/2024,73
746,3,Client_027,Starter Pack,409.5299988,Won,5/25/2024,5/1/2024,54
747,3,Client_006,Support Contract,2106.52002,Won,5/11/2024,5/1/2024,66
748,3,Client_095,Pro License,10662.88965,Won,5/28/2024,5/1/2024,42
749,3,Client_071,Support Contract,8963.139648,Won,5/1/2024,5/1/2024,47
750,3,Client_038,Pro License,1325.469971,Won,5/19/2024,5/1/2024,67
751,3,Client_030,Consulting Package,1526.390015,Won,5/7/2024,5/1/2024,56
752,3,Client_064,Support Contract,3007.199951,Won,5/19/2024,5/1/2024,45
753,3,Client_033,Consulting Package,4306.02002,Won,5/21/2024,5/1/2024,57
754,3,Client_059,Pro License,6257.640137,Won,5/24/2024,5/1/2024,76
755,3,Client_022,Pro License,2991.139893,Won,5/24/2024,5/1/2024,59
756,3,Client_070,Consulting Package,0,Lost,5/24/2024,5/1/2024,25
757,3,Client_083,Enterprise Suite,0,Lost,5/18/2024,5/1/2024,47
758,3,Client_010,Enterprise Suite,0,Lost,5/2/2024,5/1/2024,14
759,3,Client_018,Pro License,0,Lost,5/14/2024,5/1/2024,18
760,3,Client_020,Enterprise Suite,0,Lost,5/23/2024,5/1/2024,27
761,3,Client_059,Starter Pack,0,Lost,5/17/2024,5/1/2024,17
762,3,Client_082,Support Contract,0,Lost,5/20/2024,5/1/2024,44
763,3,Client_003,Enterprise Suite,1723.02002,Won,6/22/2024,6/1/2024,76
764,3,Client_053,Enterprise Suite,7399.890137,Won,6/18/2024,6/1/2024,84
765,3,Client_093,Starter Pack,13359.37012,Won,6/1/2024,6/1/2024,81
766,3,Client_003,Support Contract,4244.990234,Won,6/18/2024,6/1/2024,50
767,3,Client_023,Enterprise Suite,4498.169922,Won,6/27/2024,6/1/2024,69
768,3,Client_020,Pro License,671.3599854,Won,6/4/2024,6/1/2024,81
769,3,Client_033,Starter Pack,3512.780029,Won,6/7/2024,6/1/2024,81
770,3,Client_011,Starter Pack,4504.549805,Won,6/9/2024,6/1/2024,64
771,3,Client_073,Pro License,1644.579956,Won,6/13/2024,6/1/2024,72
772,3,Client_039,Enterprise Suite,1857.680054,Won,6/23/2024,6/1/2024,42
773,3,Client_012,Consulting Package,2805.189941,Won,6/21/2024,6/1/2024,18
774,3,Client_071,Consulting Package,120.0800018,Won,6/13/2024,6/1/2024,62
775,3,Client_090,Pro License,2302.149902,Won,6/2/2024,6/1/2024,15
776,3,Client_056,Starter Pack,1406.890015,Won,6/3/2024,6/1/2024,77
777,3,Client_068,Enterprise Suite,2349.669922,Won,6/19/2024,6/1/2024,26
778,3,Client_089,Support Contract,755.4699707,Won,6/8/2024,6/1/2024,41
779,3,Client_006,Enterprise Suite,13100.63965,Won,6/16/2024,6/1/2024,48
780,3,Client_070,Support Contract,5332.450195,Won,6/22/2024,6/1/2024,49
781,3,Client_023,Starter Pack,6731.5,Won,6/22/2024,6/1/2024,18
782,3,Client_076,Pro License,9219.320313,Won,6/1/2024,6/1/2024,40
783,3,Client_010,Starter Pack,4086.610107,Won,6/25/2024,6/1/2024,64
784,3,Client_031,Support Contract,538.5300293,Won,6/6/2024,6/1/2024,86
785,3,Client_087,Support Contract,4561.709961,Won,6/27/2024,6/1/2024,63
786,3,Client_050,Pro License,0,Lost,6/11/2024,6/1/2024,58
787,3,Client_011,Support Contract,0,Lost,6/24/2024,6/1/2024,36
788,3,Client_013,Consulting Package,0,Lost,6/2/2024,6/1/2024,28
789,3,Client_010,Starter Pack,0,Lost,6/27/2024,6/1/2024,52
790,3,Client_079,Support Contract,0,Lost,6/25/2024,6/1/2024,39
791,3,Client_042,Enterprise Suite,0,Lost,6/25/2024,6/1/2024,54
792,3,Client_058,Consulting Package,0,Lost,6/9/2024,6/1/2024,28
793,3,Client_071,Consulting Package,0,Lost,6/12/2024,6/1/2024,41
794,3,Client_088,Support Contract,0,Lost,6/6/2024,6/1/2024,56
795,3,Client_011,Support Contract,0,Lost,6/13/2024,6/1/2024,32
796,3,Client_032,Enterprise Suite,0,Lost,6/26/2024,6/1/2024,19
797,3,Client_049,Pro License,671.4299927,Won,7/9/2024,7/1/2024,33
798,3,Client_041,Starter Pack,1641.920044,Won,7/24/2024,7/1/2024,63
799,3,Client_001,Starter Pack,2219.22998,Won,7/4/2024,7/1/2024,25
800,3,Client_098,Starter Pack,5107.490234,Won,7/15/2024,7/1/2024,60
801,3,Client_012,Pro License,4160.77002,Won,7/4/2024,7/1/2024,30
802,3,Client_072,Support Contract,2165.570068,Won,7/14/2024,7/1/2024,71
803,3,Client_014,Enterprise Suite,21184.08008,Won,7/17/2024,7/1/2024,66
804,3,Client_071,Enterprise Suite,4579.180176,Won,7/3/2024,7/1/2024,59
805,3,Client_042,Consulting Package,1332.160034,Won,7/20/2024,7/1/2024,90
806,3,Client_053,Consulting Package,528.0700073,Won,7/1/2024,7/1/2024,51
807,3,Client_093,Support Contract,816.0800171,Won,7/25/2024,7/1/2024,24
808,3,Client_067,Pro License,1388.790039,Won,7/8/2024,7/1/2024,87
809,3,Client_022,Pro License,861.710022,Won,7/22/2024,7/1/2024,62
810,3,Client_035,Consulting Package,1015.820007,Won,7/9/2024,7/1/2024,52
811,3,Client_022,Consulting Package,1650.98999,Won,7/5/2024,7/1/2024,22
812,3,Client_039,Consulting Package,936.6699829,Won,7/9/2024,7/1/2024,67
813,3,Client_047,Starter Pack,11170.83008,Won,7/26/2024,7/1/2024,23
814,3,Client_077,Support Contract,411.4400024,Won,7/8/2024,7/1/2024,77
815,3,Client_014,Pro License,3657.169922,Won,7/7/2024,7/1/2024,72
816,3,Client_051,Starter Pack,2598.969971,Won,7/10/2024,7/1/2024,14
817,3,Client_043,Consulting Package,19867.86914,Won,7/27/2024,7/1/2024,62
818,3,Client_084,Support Contract,584.5599976,Won,7/11/2024,7/1/2024,69
819,3,Client_042,Support Contract,2495.429932,Won,7/5/2024,7/1/2024,52
820,3,Client_062,Starter Pack,17164.23047,Won,7/23/2024,7/1/2024,39
821,3,Client_051,Starter Pack,0,Lost,7/6/2024,7/1/2024,32
822,3,Client_089,Consulting Package,0,Lost,7/24/2024,7/1/2024,50
823,3,Client_032,Starter Pack,0,Lost,7/26/2024,7/1/2024,38
824,3,Client_051,Starter Pack,0,Lost,7/9/2024,7/1/2024,21
825,3,Client_026,Support Contract,0,Lost,7/19/2024,7/1/2024,48
826,3,Client_088,Support Contract,0,Lost,7/6/2024,7/1/2024,15
827,3,Client_060,Pro License,0,Lost,7/24/2024,7/1/2024,42
828,3,Client_038,Enterprise Suite,0,Lost,7/26/2024,7/1/2024,40
829,3,Client_064,Pro License,0,Lost,7/22/2024,7/1/2024,54
830,3,Client_031,Starter Pack,0,Lost,7/10/2024,7/1/2024,56
831,3,Client_092,Consulting Package,0,Lost,7/5/2024,7/1/2024,38
832,3,Client_058,Support Contract,0,Lost,7/3/2024,7/1/2024,44
833,3,Client_069,Support Contract,1163.51001,Won,8/19/2024,8/1/2024,65
834,3,Client_070,Enterprise Suite,6857.879883,Won,8/28/2024,8/1/2024,67
835,3,Client_090,Support Contract,16455.43945,Won,8/26/2024,8/1/2024,60
836,3,Client_014,Pro License,5051.709961,Won,8/20/2024,8/1/2024,24
837,3,Client_022,Support Contract,5263.279785,Won,8/22/2024,8/1/2024,59
838,3,Client_083,Consulting Package,2039.400024,Won,8/2/2024,8/1/2024,86
839,3,Client_056,Enterprise Suite,9111.099609,Won,8/25/2024,8/1/2024,56
840,3,Client_034,Pro License,1285.680054,Won,8/1/2024,8/1/2024,26
841,3,Client_072,Support Contract,2428.149902,Won,8/17/2024,8/1/2024,80
842,3,Client_029,Consulting Package,3440.52002,Won,8/23/2024,8/1/2024,87
843,3,Client_060,Support Contract,4398.77002,Won,8/12/2024,8/1/2024,64
844,3,Client_020,Starter Pack,1723.609985,Won,8/23/2024,8/1/2024,78
845,3,Client_014,Starter Pack,757.3599854,Won,8/1/2024,8/1/2024,75
846,3,Client_015,Pro License,5856.040039,Won,8/14/2024,8/1/2024,24
847,3,Client_044,Consulting Package,2114.459961,Won,8/12/2024,8/1/2024,53
848,3,Client_067,Consulting Package,5404.379883,Won,8/26/2024,8/1/2024,40
849,3,Client_013,Consulting Package,1040.97998,Won,8/12/2024,8/1/2024,74
850,3,Client_041,Enterprise Suite,4073.659912,Won,8/24/2024,8/1/2024,71
851,3,Client_091,Enterprise Suite,4722.009766,Won,8/10/2024,8/1/2024,19
852,3,Client_083,Enterprise Suite,330.3900146,Won,8/1/2024,8/1/2024,57
853,3,Client_022,Pro License,0,Lost,8/22/2024,8/1/2024,47
854,3,Client_071,Pro License,0,Lost,8/6/2024,8/1/2024,35
855,3,Client_055,Consulting Package,0,Lost,8/18/2024,8/1/2024,28
856,3,Client_052,Pro License,0,Lost,8/26/2024,8/1/2024,25
857,3,Client_085,Consulting Package,0,Lost,8/21/2024,8/1/2024,39
858,3,Client_095,Support Contract,0,Lost,8/1/2024,8/1/2024,26
859,3,Client_076,Consulting Package,0,Lost,8/15/2024,8/1/2024,38
860,3,Client_091,Pro License,0,Lost,8/1/2024,8/1/2024,27
861,3,Client_097,Enterprise Suite,0,Lost,8/9/2024,8/1/2024,50
862,3,Client_069,Pro License,0,Lost,8/4/2024,8/1/2024,37
863,3,Client_059,Enterprise Suite,16164.58984,Won,9/11/2024,9/1/2024,39
864,3,Client_068,Starter Pack,1367.060059,Won,9/9/2024,9/1/2024,76
865,3,Client_079,Consulting Package,5832.040039,Won,9/20/2024,9/1/2024,63
866,3,Client_045,Starter Pack,1032.469971,Won,9/19/2024,9/1/2024,28
867,3,Client_080,Pro License,4019.51001,Won,9/28/2024,9/1/2024,72
868,3,Client_079,Support Contract,5016.970215,Won,9/27/2024,9/1/2024,52
869,3,Client_041,Enterprise Suite,3180.949951,Won,9/3/2024,9/1/2024,31
870,3,Client_015,Pro License,2240.870117,Won,9/8/2024,9/1/2024,53
871,3,Client_066,Consulting Package,1864.619995,Won,9/12/2024,9/1/2024,32
872,3,Client_018,Support Contract,1507.280029,Won,9/14/2024,9/1/2024,90
873,3,Client_024,Consulting Package,9318.759766,Won,9/13/2024,9/1/2024,68
874,3,Client_089,Pro License,6237.930176,Won,9/21/2024,9/1/2024,82
875,3,Client_063,Starter Pack,11780.12988,Won,9/18/2024,9/1/2024,35
876,3,Client_041,Consulting Package,466.2900085,Won,9/5/2024,9/1/2024,37
877,3,Client_046,Enterprise Suite,4611.160156,Won,9/20/2024,9/1/2024,20
878,3,Client_025,Consulting Package,9788.009766,Won,9/16/2024,9/1/2024,31
879,3,Client_084,Consulting Package,702.4699707,Won,9/18/2024,9/1/2024,78
880,3,Client_054,Consulting Package,241.7400055,Won,9/14/2024,9/1/2024,76
881,3,Client_011,Support Contract,4747.609863,Won,9/16/2024,9/1/2024,35
882,3,Client_038,Enterprise Suite,3001.709961,Won,9/1/2024,9/1/2024,42
883,3,Client_069,Starter Pack,6478.470215,Won,9/9/2024,9/1/2024,42
884,3,Client_073,Consulting Package,528.9299927,Won,9/6/2024,9/1/2024,72
885,3,Client_066,Enterprise Suite,0,Lost,9/18/2024,9/1/2024,50
886,3,Client_035,Support Contract,0,Lost,9/4/2024,9/1/2024,37
887,3,Client_097,Enterprise Suite,0,Lost,9/18/2024,9/1/2024,60
888,3,Client_070,Pro License,0,Lost,9/15/2024,9/1/2024,41
889,3,Client_095,Pro License,0,Lost,9/4/2024,9/1/2024,33
890,3,Client_005,Consulting Package,0,Lost,9/28/2024,9/1/2024,30
891,3,Client_012,Consulting Package,0,Lost,9/12/2024,9/1/2024,21
892,3,Client_027,Support Contract,780.1900024,Won,10/25/2024,10/1/2024,44
893,3,Client_091,Support Contract,7326.509766,Won,10/23/2024,10/1/2024,58
894,3,Client_022,Support Contract,4757.430176,Won,10/21/2024,10/1/2024,68
895,3,Client_027,Enterprise Suite,3219.01001,Won,10/5/2024,10/1/2024,40
896,3,Client_069,Starter Pack,1932.430054,Won,10/19/2024,10/1/2024,58
897,3,Client_022,Starter Pack,9118.240234,Won,10/20/2024,10/1/2024,82
898,3,Client_038,Support Contract,2166.570068,Won,10/23/2024,10/1/2024,51
899,3,Client_087,Enterprise Suite,7374.25,Won,10/9/2024,10/1/2024,79
900,3,Client_008,Starter Pack,2514.22998,Won,10/5/2024,10/1/2024,66
901,3,Client_090,Pro License,2057.030029,Won,10/28/2024,10/1/2024,30
902,3,Client_092,Starter Pack,2700.689941,Won,10/8/2024,10/1/2024,32
903,3,Client_098,Consulting Package,1559.319946,Won,10/27/2024,10/1/2024,45
904,3,Client_074,Starter Pack,5985.970215,Won,10/16/2024,10/1/2024,32
905,3,Client_049,Consulting Package,3037.389893,Won,10/21/2024,10/1/2024,67
906,3,Client_052,Support Contract,1148.880005,Won,10/3/2024,10/1/2024,25
907,3,Client_089,Starter Pack,9992.75,Won,10/24/2024,10/1/2024,49
908,3,Client_042,Support Contract,2105.780029,Won,10/15/2024,10/1/2024,76
909,3,Client_094,Consulting Package,3409.909912,Won,10/1/2024,10/1/2024,25
910,3,Client_009,Support Contract,10302.12012,Won,10/21/2024,10/1/2024,59
911,3,Client_055,Pro License,4255.629883,Won,10/13/2024,10/1/2024,41
912,3,Client_042,Starter Pack,540.5,Won,10/16/2024,10/1/2024,48
913,3,Client_074,Pro License,12220.03027,Won,10/11/2024,10/1/2024,84
914,3,Client_044,Enterprise Suite,4295.970215,Won,10/19/2024,10/1/2024,76
915,3,Client_081,Consulting Package,1773.150024,Won,10/2/2024,10/1/2024,26
916,3,Client_021,Consulting Package,652.0700073,Won,10/1/2024,10/1/2024,29
917,3,Client_001,Consulting Package,0,Lost,10/15/2024,10/1/2024,26
918,3,Client_017,Starter Pack,0,Lost,10/23/2024,10/1/2024,24
919,3,Client_036,Enterprise Suite,0,Lost,10/28/2024,10/1/2024,55
920,3,Client_033,Enterprise Suite,0,Lost,10/12/2024,10/1/2024,37
921,3,Client_084,Pro License,0,Lost,10/22/2024,10/1/2024,17
922,3,Client_081,Starter Pack,0,Lost,10/13/2024,10/1/2024,60
923,3,Client_097,Pro License,0,Lost,10/23/2024,10/1/2024,41
924,3,Client_012,Enterprise Suite,0,Lost,10/21/2024,10/1/2024,14
925,3,Client_062,Enterprise Suite,0,Lost,10/7/2024,10/1/2024,22
926,3,Client_067,Consulting Package,11067.03027,Won,11/19/2024,11/1/2024,42
927,3,Client_090,Starter Pack,7666.390137,Won,11/1/2024,11/1/2024,15
928,3,Client_055,Pro License,811.5,Won,11/27/2024,11/1/2024,29
929,3,Client_030,Consulting Package,1842.920044,Won,11/16/2024,11/1/2024,23
930,3,Client_014,Starter Pack,1409.310059,Won,11/3/2024,11/1/2024,27
931,3,Client_018,Consulting Package,6721.049805,Won,11/12/2024,11/1/2024,52
932,3,Client_083,Pro License,168.2599945,Won,11/25/2024,11/1/2024,31
933,3,Client_073,Enterprise Suite,4162.339844,Won,11/3/2024,11/1/2024,81
934,3,Client_057,Starter Pack,7091.279785,Won,11/20/2024,11/1/2024,35
935,3,Client_081,Pro License,10328.82031,Won,11/24/2024,11/1/2024,41
936,3,Client_028,Enterprise Suite,2065.469971,Won,11/14/2024,11/1/2024,70
937,3,Client_097,Enterprise Suite,8494.299805,Won,11/4/2024,11/1/2024,31
938,3,Client_045,Consulting Package,578.4099731,Won,11/19/2024,11/1/2024,63
939,3,Client_032,Starter Pack,9243.860352,Won,11/11/2024,11/1/2024,31
940,3,Client_032,Support Contract,672.8099976,Won,11/21/2024,11/1/2024,24
941,3,Client_093,Support Contract,2497.830078,Won,11/20/2024,11/1/2024,90
942,3,Client_085,Starter Pack,7873.669922,Won,11/10/2024,11/1/2024,17
943,3,Client_078,Support Contract,801.289978,Won,11/7/2024,11/1/2024,80
944,3,Client_038,Enterprise Suite,1284.609985,Won,11/7/2024,11/1/2024,64
945,3,Client_064,Consulting Package,6319.850098,Won,11/26/2024,11/1/2024,44
946,3,Client_064,Support Contract,6280.640137,Won,11/4/2024,11/1/2024,44
947,3,Client_002,Starter Pack,5055.930176,Won,11/3/2024,11/1/2024,81
948,3,Client_050,Support Contract,5841.109863,Won,11/11/2024,11/1/2024,30
949,3,Client_070,Pro License,3860.199951,Won,11/14/2024,11/1/2024,60
950,3,Client_099,Enterprise Suite,1431.089966,Won,11/25/2024,11/1/2024,74
951,3,Client_076,Enterprise Suite,0,Lost,11/1/2024,11/1/2024,14
952,3,Client_028,Enterprise Suite,0,Lost,11/9/2024,11/1/2024,17
953,3,Client_051,Support Contract,0,Lost,11/26/2024,11/1/2024,32
954,3,Client_092,Support Contract,0,Lost,11/21/2024,11/1/2024,40
955,3,Client_090,Consulting Package,0,Lost,11/14/2024,11/1/2024,19
956,3,Client_069,Support Contract,0,Lost,11/21/2024,11/1/2024,53
957,3,Client_036,Enterprise Suite,0,Lost,11/5/2024,11/1/2024,33
958,3,Client_066,Pro License,0,Lost,11/3/2024,11/1/2024,23
959,3,Client_042,Consulting Package,0,Lost,11/18/2024,11/1/2024,51
960,3,Client_098,Enterprise Suite,0,Lost,11/21/2024,11/1/2024,33
961,3,Client_056,Pro License,0,Lost,11/23/2024,11/1/2024,17
962,3,Client_056,Enterprise Suite,3901.02002,Won,12/8/2024,12/1/2024,25
963,3,Client_040,Pro License,2282.159912,Won,12/15/2024,12/1/2024,21
964,3,Client_091,Pro License,2761.820068,Won,12/4/2024,12/1/2024,15
965,3,Client_021,Consulting Package,13110.90039,Won,12/23/2024,12/1/2024,15
966,3,Client_067,Starter Pack,741.6599731,Won,12/12/2024,12/1/2024,80
967,3,Client_017,Starter Pack,3931.47998,Won,12/6/2024,12/1/2024,61
968,3,Client_099,Enterprise Suite,3140.899902,Won,12/24/2024,12/1/2024,29
969,3,Client_035,Support Contract,4211.709961,Won,12/11/2024,12/1/2024,68
970,3,Client_092,Support Contract,81.41999817,Won,12/3/2024,12/1/2024,47
971,3,Client_064,Consulting Package,9163,Won,12/21/2024,12/1/2024,23
972,3,Client_008,Consulting Package,11984.45996,Won,12/17/2024,12/1/2024,60
973,3,Client_022,Starter Pack,3709.919922,Won,12/28/2024,12/1/2024,86
974,3,Client_099,Enterprise Suite,5314.490234,Won,12/6/2024,12/1/2024,46
975,3,Client_030,Support Contract,11394.05957,Won,12/19/2024,12/1/2024,28
976,3,Client_002,Pro License,5472.77002,Won,12/1/2024,12/1/2024,19
977,3,Client_047,Consulting Package,737.3800049,Won,12/2/2024,12/1/2024,74
978,3,Client_005,Support Contract,3825.699951,Won,12/5/2024,12/1/2024,36
979,3,Client_029,Starter Pack,4157.689941,Won,12/26/2024,12/1/2024,67
980,3,Client_093,Starter Pack,2458.719971,Won,12/8/2024,12/1/2024,67
981,3,Client_074,Starter Pack,5940.97998,Won,12/9/2024,12/1/2024,23
982,3,Client_087,Enterprise Suite,12134.5498,Won,12/4/2024,12/1/2024,78
983,3,Client_067,Enterprise Suite,11574.08008,Won,12/6/2024,12/1/2024,42
984,3,Client_009,Consulting Package,0,Lost,12/13/2024,12/1/2024,32
985,3,Client_040,Starter Pack,0,Lost,12/25/2024,12/1/2024,19
986,3,Client_059,Enterprise Suite,0,Lost,12/18/2024,12/1/2024,37
987,3,Client_038,Support Contract,0,Lost,12/7/2024,12/1/2024,33
988,3,Client_080,Pro License,0,Lost,12/24/2024,12/1/2024,43
989,3,Client_076,Consulting Package,0,Lost,12/12/2024,12/1/2024,26
990,3,Client_070,Pro License,0,Lost,12/24/2024,12/1/2024,23
991,3,Client_053,Enterprise Suite,0,Lost,12/1/2024,12/1/2024,28
992,4,Client_082,Enterprise Suite,8861.070313,Won,1/18/2024,1/1/2024,58
993,4,Client_098,Consulting Package,646.2199707,Won,1/11/2024,1/1/2024,14
994,4,Client_014,Pro License,12309.90039,Won,1/28/2024,1/1/2024,53
995,4,Client_054,Consulting Package,9898.290039,Won,1/17/2024,1/1/2024,44
996,4,Client_092,Starter Pack,3550.570068,Won,1/2/2024,1/1/2024,32
997,4,Client_030,Support Contract,4342.470215,Won,1/3/2024,1/1/2024,19
998,4,Client_059,Enterprise Suite,2471.219971,Won,1/14/2024,1/1/2024,61
999,4,Client_065,Pro License,273.3399963,Won,1/19/2024,1/1/2024,26
1000,4,Client_010,Support Contract,1981.5,Won,1/21/2024,1/1/2024,64
1001,4,Client_056,Pro License,7881.109863,Won,1/19/2024,1/1/2024,21
1002,4,Client_038,Starter Pack,0,Lost,1/8/2024,1/1/2024,34
1003,4,Client_051,Starter Pack,0,Lost,1/26/2024,1/1/2024,34
1004,4,Client_035,Pro License,0,Lost,1/15/2024,1/1/2024,18
1005,4,Client_100,Support Contract,5067.22998,Won,2/7/2024,2/1/2024,31
1006,4,Client_014,Pro License,16590.44922,Won,2/4/2024,2/1/2024,33
1007,4,Client_041,Consulting Package,2794.810059,Won,2/15/2024,2/1/2024,73
1008,4,Client_046,Pro License,2800.909912,Won,2/4/2024,2/1/2024,82
1009,4,Client_060,Starter Pack,8791.80957,Won,2/15/2024,2/1/2024,53
1010,4,Client_012,Pro License,3956.310059,Won,2/28/2024,2/1/2024,29
1011,4,Client_091,Support Contract,1672.130005,Won,2/26/2024,2/1/2024,52
1012,4,Client_042,Pro License,3958.969971,Won,2/2/2024,2/1/2024,41
1013,4,Client_046,Consulting Package,997.9500122,Won,2/3/2024,2/1/2024,45
1014,4,Client_007,Starter Pack,0,Lost,2/17/2024,2/1/2024,30
1015,4,Client_023,Enterprise Suite,0,Lost,2/27/2024,2/1/2024,39
1016,4,Client_058,Support Contract,0,Lost,2/28/2024,2/1/2024,49
1017,4,Client_060,Enterprise Suite,12157.53027,Won,3/8/2024,3/1/2024,26
1018,4,Client_016,Enterprise Suite,2221.139893,Won,3/26/2024,3/1/2024,31
1019,4,Client_017,Pro License,4288.450195,Won,3/2/2024,3/1/2024,42
1020,4,Client_048,Enterprise Suite,4937.410156,Won,3/27/2024,3/1/2024,65
1021,4,Client_034,Enterprise Suite,65.05000305,Won,3/19/2024,3/1/2024,89
1022,4,Client_026,Consulting Package,5376.060059,Won,3/1/2024,3/1/2024,22
1023,4,Client_012,Starter Pack,967.6400146,Won,3/26/2024,3/1/2024,30
1024,4,Client_060,Enterprise Suite,16020.5498,Won,3/4/2024,3/1/2024,19
1025,4,Client_056,Consulting Package,794.3499756,Won,3/6/2024,3/1/2024,87
1026,4,Client_004,Consulting Package,0,Lost,3/16/2024,3/1/2024,57
1027,4,Client_023,Starter Pack,0,Lost,3/14/2024,3/1/2024,27
1028,4,Client_036,Starter Pack,0,Lost,3/6/2024,3/1/2024,42
1029,4,Client_005,Support Contract,0,Lost,3/5/2024,3/1/2024,53
1030,4,Client_083,Starter Pack,5616.629883,Won,4/20/2024,4/1/2024,45
1031,4,Client_071,Consulting Package,7285.580078,Won,4/16/2024,4/1/2024,66
1032,4,Client_036,Consulting Package,559.0599976,Won,4/2/2024,4/1/2024,25
1033,4,Client_026,Support Contract,11161.12988,Won,4/5/2024,4/1/2024,67
1034,4,Client_003,Consulting Package,1897.069946,Won,4/8/2024,4/1/2024,83
1035,4,Client_062,Support Contract,18385.18945,Won,4/26/2024,4/1/2024,59
1036,4,Client_045,Support Contract,1848.640015,Won,4/26/2024,4/1/2024,76
1037,4,Client_050,Starter Pack,1703.560059,Won,4/17/2024,4/1/2024,55
1038,4,Client_041,Support Contract,299.8099976,Won,4/6/2024,4/1/2024,17
1039,4,Client_100,Starter Pack,5143.47998,Won,4/8/2024,4/1/2024,17
1040,4,Client_061,Support Contract,0,Lost,4/2/2024,4/1/2024,36
1041,4,Client_075,Pro License,0,Lost,4/25/2024,4/1/2024,24
1042,4,Client_032,Pro License,0,Lost,4/4/2024,4/1/2024,31
1043,4,Client_098,Pro License,3471.800049,Won,5/18/2024,5/1/2024,21
1044,4,Client_046,Pro License,4272.859863,Won,5/19/2024,5/1/2024,63
1045,4,Client_076,Starter Pack,3341.560059,Won,5/6/2024,5/1/2024,44
1046,4,Client_076,Enterprise Suite,2944.360107,Won,5/26/2024,5/1/2024,59
1047,4,Client_073,Support Contract,4715.609863,Won,5/23/2024,5/1/2024,59
